name	alternative_names	osm_type	osm_id	class	type	lon	lat	place_rank	importance	street	city	county	state	country	country_code	display_name	west	south	east	north	wikidata	wikipedia	housenumbers
Beyisimastraat	""	way	165725496	highway	residential	-69.9084523	12.4395364	22	0.2	Beyisimastraat	Aruba	""	Aruba	The Netherlands	nl	Beyisimastraat, Aruba, Aruba, Nederland	-69.9094594	12.4394243	-69.9076147	12.4396794	""	""	AGL 1, AGL 4, BLL 10 A, BLL 2, BLL 4, BLL 1 A, BLL 10, BLL 12, BLL 11, BLL 14, BLL 15, BLL 25, BLL 3, BLL 9, BLL 13, BLL 17, BLL 16, BLL 19, BLL 5, BLL 27, BLL 21, BLL 6, BLL 8, BLL 7, BLL 23
Betonicastraat	""	way	165370447	highway	residential	-69.9727373	12.4685330	22	0.2	Betonicastraat	Aruba	""	Aruba	The Netherlands	nl	Betonicastraat, Aruba, Aruba, Nederland	-69.9735725	12.4656596	-69.9691062	12.4693910	""	""	BS 11, BS 19, BS 29, BS 33, BS 32, BS 29, BS 40, BS 41, BS, BS, BS 37 D, BS 37 F, BS 37 A, BS 6, OS 12, BS 10, BS 12, BS 14, BS 15, BS 16, BS 17, BS 18, BS 24 A, BS 20, BS 25, BS 26 A, BS 26, BS 30, BS 34, BS 35, BS 34, BS 31, BS 3, BS 37 E, BS 37 E, BS 39, BS 4, BS 37 F, BS 36, BS 41, BS 44, BS 9, BS, MS 11, MS 9, MS, BS 1, BS 13, BS 2, BS 5, BS 22, BS 28, BS 29, BS 28, BS 37 G, BS 7, BS 8, LAW 49 B, BS 34, BS 37
Bethencourtstraat	""	way	56701106	highway	residential	-68.8952226	12.1466055	22	0.2	Bethencourtstraat	Curaçao	""	Curaçao	The Netherlands	nl	Bethencourtstraat, Curaçao, Curaçao, Nederland	-68.8958889	12.1460032	-68.8915235	12.1467106	""	""	
Beshiweg	""	way	27119117	highway	residential	-68.8906469	12.1037246	22	0.2	Beshiweg	Curaçao	""	Curaçao	The Netherlands	nl	Beshiweg, Curaçao, Curaçao, Nederland	-68.8917790	12.1032447	-68.8895101	12.1042154	""	""	24, 5, 9, 20, 12, 22, 14, 13, 26, 19, 7, 11, 15, 1, 16, 28, 17, 9A, 3A/3B, 10, 18, 4
Bernhardlaan	""	way	36134169	highway	residential	-68.9190615	12.1413039	22	0.2	Bernhardlaan	Curaçao	""	Curaçao	The Netherlands	nl	Bernhardlaan, Curaçao, Curaçao, Nederland	-68.9200271	12.1407694	-68.9180250	12.1416796	""	""	
Bernagiestraat	""	way	97831537	highway	residential	-68.9505845	12.1145881	22	0.2	Bernagiestraat	Curaçao	""	Curaçao	The Netherlands	nl	Bernagiestraat, Curaçao, Curaçao, Nederland	-68.9506373	12.1141602	-68.9505317	12.1150160	""	""	18
Bernadetastraat	""	way	38241421	highway	residential	-70.0389536	12.5306316	22	0.2	Bernadetastraat	Aruba	""	Aruba	The Netherlands	nl	Bernadetastraat, Aruba, Aruba, Nederland	-70.0398017	12.5305591	-70.0381055	12.5307041	""	""	BES 1, BES 16, BES 19, BES 5, BES 4, BES 3, BES 8, BES 10, BES 12, BES 18, BES 14, BES 15, BES 17, BES 2, BES 7, BES 9, BES 13, BES 6, BES 11
Bermudezstraat	""	way	378051367	place	neighbourhood	-70.0341008	12.5722425	22	0.2	""	Aruba	""	Aruba	The Netherlands	nl	Bermudezstraat, Aruba, Aruba, Nederland	-70.0344454	12.5718522	-70.0336817	12.5725153	""	""	""
Bermudezstraat	""	way	23091497	highway	residential	-70.0338671	12.5723261	22	0.2	Bermudezstraat	Aruba	""	Aruba	The Netherlands	nl	Bermudezstraat, Bermudezstraat, Aruba, Aruba, Nederland	-70.0341313	12.5721918	-70.0336029	12.5724604	""	""	BE 2, BE 1, BE 9, BE 3, BE 5, BE 10 D, BE 4, BE 7
Berkelstraat	""	way	96748066	multiple	residential,tertiary	-68.9257475	12.1531313	22	0.2	""	Curaçao	""	Curaçao	The Netherlands	nl	Berkelstraat, Curaçao, Curaçao, Nederland	-68.9260786	12.1528770	-68.9254938	12.1540583	""	""	
BergDomiweg	""	way	326317533	highway	residential	-68.9480293	12.1159791	22	0.2	BergDomiweg	Curaçao	""	Curaçao	The Netherlands	nl	BergDomiweg, Curaçao, Curaçao, Nederland	-68.9481701	12.1159568	-68.9478885	12.1160013	""	""	
Berg Domi Straat	""	way	375112870	highway	residential	-68.9459133	12.1165365	22	0.2	Berg Domi Straat	Curaçao	""	Curaçao	The Netherlands	nl	Berg Domi Straat, Curaçao, Curaçao, Nederland	-68.9461055	12.1156676	-68.9452873	12.1172568	""	""	
Berg Domi straat	""	way	313199820	highway	residential	-68.9463268	12.1151151	22	0.2	Berg Domi straat	Curaçao	""	Curaçao	The Netherlands	nl	Berg Domi straat, Curaçao, Curaçao, Nederland	-68.9478885	12.1144851	-68.9446361	12.1160013	""	""	238, 236
Berg Carmelweg	""	way	313629118	highway	residential	-68.9159417	12.1078578	22	0.2	Berg Carmelweg	Curaçao	""	Curaçao	The Netherlands	nl	Berg Carmelweg, Curaçao, Curaçao, Nederland	-68.9179285	12.1072497	-68.9143346	12.1080329	""	""	2A
Bereheinweg	""	way	30094994	highway	residential	-68.8933083	12.1009982	22	0.2	Bereheinweg	Curaçao	""	Curaçao	The Netherlands	nl	Bereheinweg, Curaçao, Curaçao, Nederland	-68.8949655	12.1009719	-68.8917201	12.1013437	""	""	7
Bereheinstraat	""	way	31675556	highway	residential	-70.0165271	12.5152997	22	0.2	Bereheinstraat	Aruba	""	Aruba	The Netherlands	nl	Bereheinstraat, Aruba, Aruba, Nederland	-70.0170107	12.5151335	-70.0160452	12.5154605	""	""	BER 3, APS 42, BER 4, BER 6, TAN 10, APS 44, BER 2
Berea Di Piscado	""	way	79035777	multiple	residential,service	-70.0430271	12.5775047	22	0.2	""	Aruba	""	Aruba	The Netherlands	nl	Berea Di Piscado, Aruba, Aruba, Nederland	-70.0442062	12.5749526	-70.0430271	12.5776874	""	""	JIB 230, BDP Z/N
Bequiaweg	""	way	96748059	highway	residential	-68.9350033	12.1485052	22	0.2	Bequiaweg	Curaçao	""	Curaçao	The Netherlands	nl	Bequiaweg, Curaçao, Curaçao, Nederland	-68.9362429	12.1477513	-68.9338373	12.1485998	""	""	
Benturaweg	""	way	50041907	highway	residential	-68.8790016	12.1221963	22	0.2	Benturaweg	Curaçao	""	Curaçao	The Netherlands	nl	Benturaweg, Curaçao, Curaçao, Nederland	-68.8808422	12.1221963	-68.8786795	12.1232047	""	""	64, 37, A, 60, 29, 28, B, C, 48, 39, A9, EG 17, 34
Bentura	""	node	3196517099	place	neighbourhood	-68.8756145	12.1259335	22	0.2	""	Curaçao	""	Curaçao	The Netherlands	nl	Bentura, Curaçao, Curaçao, Nederland	-68.8756145	12.1259335	-68.8756145	12.1259335	""	""	""
Bentaweg	""	way	27095730	highway	residential	-68.8663422	12.1261330	22	0.2	Bentaweg	Curaçao	""	Curaçao	The Netherlands	nl	Bentaweg, Curaçao, Curaçao, Nederland	-68.8675244	12.1227539	-68.8661296	12.1272313	""	""	
Belvederstraat	""	way	238265372	highway	residential	-68.9371622	12.1102147	22	0.2	Belvederstraat	Curaçao	""	Curaçao	The Netherlands	nl	Belvederstraat, Curaçao, Curaçao, Nederland	-68.9372864	12.1095806	-68.9371333	12.1114662	""	""	13, 10, 109a/109b, 6, 12
Belvederestraat	""	way	27098824	highway	residential	-68.9372302	12.1121690	22	0.2	Belvederestraat	Curaçao	""	Curaçao	The Netherlands	nl	Belvederestraat, Curaçao, Curaçao, Nederland	-68.9372864	12.1114662	-68.9371769	12.1128720	""	""	50, 52, 15, 49, 48, 33a, 51, 43-45, 13, 46A, 44-42
Bellstraat	""	way	38290892	highway	residential	-70.0431101	12.5252557	22	0.2	Bellstraat	Aruba	""	Aruba	The Netherlands	nl	Bellstraat, Aruba, Aruba, Nederland	-70.0457153	12.5244424	-70.0421856	12.5265808	""	""	GUT 2, KO 84, FRA 5, KO 86, ARE 105
Bellstraat	Grahambellstraat	way	97831602	highway	residential	-68.9606823	12.1281445	22	0.2	Bellstraat	Curaçao	""	Curaçao	The Netherlands	nl	Bellstraat, Curaçao, Curaçao, Nederland	-68.9607007	12.1266744	-68.9593974	12.1283072	""	""	
Bellisimaweg	""	way	50041741	highway	residential	-68.8919099	12.1228071	22	0.2	Bellisimaweg	Curaçao	""	Curaçao	The Netherlands	nl	Bellisimaweg, Curaçao, Curaçao, Nederland	-68.8924543	12.1212800	-68.8914852	12.1243609	""	""	
Bellevue Villas	""	way	386638301	highway	residential	-68.9060775	12.1314593	22	0.2	Bellevue Villas	Curaçao	""	Curaçao	The Netherlands	nl	Bellevue Villas, Curaçao, Curaçao, Nederland	-68.9060797	12.1314249	-68.9060750	12.1314936	""	""	
Beethovenstraat	""	way	93326550	highway	residential	-70.0312362	12.5158952	22	0.2	Beethovenstraat	Aruba	""	Aruba	The Netherlands	nl	Beethovenstraat, Aruba, Aruba, Nederland	-70.0316501	12.5158615	-70.0308223	12.5159289	""	""	
Beaujonstraat	""	way	30274492	highway	residential	-70.0252052	12.5147699	22	0.2	Beaujonstraat	Aruba	""	Aruba	The Netherlands	nl	Beaujonstraat, Aruba, Aruba, Nederland	-70.0259769	12.5139252	-70.0244457	12.5156030	""	""	BEU 13, VHS 20, BEU 15, BAZ 7, BEU 20, BEU 11, BEU 12, BEU 16 A, BAZ 9, BEU 14, BEU 18, BEU 23, BEU 22, BEU 12 A, BEU 19, BEU 23
Beatrixstraat	""	way	31677373	highway	residential	-70.0317287	12.5139677	22	0.2	Beatrixstraat	Aruba	""	Aruba	The Netherlands	nl	Beatrixstraat, Aruba, Aruba, Nederland	-70.0336330	12.5101225	-70.0282162	12.5171451	""	""	BEA 8, BEA 34, BEA 56 A, BEA 22, BEA 38, BEA 30, BEA 36, BEA 46, BEA 5, BEA 9, BEA 7, BEA 16, BEA 48, MCS 12, BEA 27, BEA 39, VO Z/N, IR 23, BEA 18, BEA 15, BEA 12, BEA 24, BEA 25, BEA 28, BEA 26, BEA 23, BEA 29, BEA 43, BEA 54 A, BEA 56, BEA 41, BEA 44, BEA 45, BEA 52, BEA 52, BEA 50, BEA 14, BEA 6, BEA 11, BEA 5, BEA 2, BEA 13, BEA 4, BEA 3, BEA 10, BEA 1, BEA 9
Beatrixplein	""	way	95693175	highway	residential	-68.9173640	12.1422751	22	0.2	Beatrixplein	Curaçao	""	Curaçao	The Netherlands	nl	Beatrixplein, Curaçao, Curaçao, Nederland	-68.9174877	12.1421293	-68.9166330	12.1429625	""	""	
Beatrixlaan	""	way	27114171	multiple	residential,service	-68.9188815	12.1378971	22	0.2	""	Curaçao	""	Curaçao	The Netherlands	nl	Beatrixlaan, Curaçao, Curaçao, Nederland	-68.9192762	12.1358711	-68.9149977	12.1408737	""	""	16, 12, 6, 4, 14, 8, 2, 1, 10
Batterijstraat	""	way	250827998	highway	residential	-68.9334329	12.1037898	22	0.2	Batterijstraat	Curaçao	""	Curaçao	The Netherlands	nl	Batterijstraat, Punda, Curaçao, Curaçao, Nederland	-68.9334720	12.1036090	-68.9333938	12.1039706	""	""	21
Bataljonweg	""	way	96987584	highway	residential	-68.9125244	12.1520994	22	0.2	Bataljonweg	Curaçao	""	Curaçao	The Netherlands	nl	Bataljonweg, Curaçao, Curaçao, Nederland	-68.9134299	12.1520347	-68.9118784	12.1525370	""	""	13, 19, 5, 11, 9
Bastetstraat	""	way	26994001	highway	residential	-68.9484236	12.1603226	22	0.2	Bastetstraat	Curaçao	""	Curaçao	The Netherlands	nl	Bastetstraat, Curaçao, Curaçao, Nederland	-68.9492040	12.1592350	-68.9464223	12.1614210	""	""	24, 24, 12, 26, 14
BasoraPretuweg	""	way	31649602	highway	residential	-68.8537295	12.1040470	22	0.2	BasoraPretuweg	Curaçao	""	Curaçao	The Netherlands	nl	BasoraPretuweg, Curaçao, Curaçao, Nederland	-68.8540580	12.1020037	-68.8534214	12.1061100	""	""	24, 11, 1, 15
Barragan	""	way	266066827	highway	residential	-68.9026416	12.1021492	22	0.2	Barragan	Curaçao	""	Curaçao	The Netherlands	nl	Barragan, Curaçao, Curaçao, Nederland	-68.9034204	12.1013344	-68.9021412	12.1023462	""	""	
Barica	""	node	3196517098	place	neighbourhood	-68.8676780	12.1289011	22	0.2	""	Curaçao	""	Curaçao	The Netherlands	nl	Barica, Curaçao, Curaçao, Nederland	-68.8676780	12.1289011	-68.8676780	12.1289011	""	""	""
Baricageelweg	""	way	27094719	highway	residential	-68.8915147	12.1307051	22	0.2	Baricageelweg	Curaçao	""	Curaçao	The Netherlands	nl	Baricageelweg, Curaçao, Curaçao, Nederland	-68.8915147	12.1299539	-68.8892274	12.1313496	""	""	7, 9, 11
Bargestraat	""	way	30423921	highway	residential	-69.9100864	12.4358618	22	0.2	Bargestraat	Aruba	""	Aruba	The Netherlands	nl	Bargestraat, Aruba, Aruba, Nederland	-69.9101115	12.4356959	-69.9100614	12.4360277	""	""	
Bargestraat	""	way	26818165	highway	residential	-68.9315279	12.1085534	22	0.2	Bargestraat	Curaçao	""	Curaçao	The Netherlands	nl	Bargestraat, Curaçao, Curaçao, Nederland	-68.9320201	12.1071320	-68.9294473	12.1085731	""	""	4, 1 -1A, 31, 40, 11, 18, 19, 3, 30, 30d, 38, 55, 7, 8, 4a, 7A, 2, 26, 37, 43, 15 15a 17, 49, 39, 41, 53-55, 45, 50, 29, 19, 35, 19B, 25, 54, 23, 27, 31, 28, 47, 33, 34
Barendslaan	""	way	95698103	highway	residential	-68.9161754	12.1427779	22	0.2	Barendslaan	Curaçao	""	Curaçao	The Netherlands	nl	Barendslaan, Curaçao, Curaçao, Nederland	-68.9161754	12.1419729	-68.9154733	12.1436243	""	""	
Barcadera	""	way	30287381	multiple	residential,tertiary	-69.9868268	12.4816438	22	0.2	""	Aruba	""	Aruba	The Netherlands	nl	Barcadera, Aruba, Aruba, Nederland	-69.9963472	12.4734080	-69.9749788	12.4855233	""	""	BRC 2 B, PBO 77, BRC, PBO 59, BAH 77, BAH 80, BAH Z/N, BAH Z/N, BRC 6, BRC Z/N, BRC, BAH 76, BAH 89, BAH 76, BAH 77, BAH 81, BAH 82, BAH 85 B, BRC 4, BRC Z/N, BAH 86, BAH 86 B, BAH Z/N, BAH 86 C, BAH 95, BAH 89, BRC 1 A, BRC Z/N, PBO Z/N, BAH 75, BAH 85 E, BAH 86 A, BAH 86, BAH Z/N, BAH Z/N, BRC 2 A, BRC 5 B, BRC 5 M, BRC 60, BRC Z/N, BRC Z/N, BRC Z/N, BRC Z/N, BRC, BRC, PBO 79, PBO 79 A, PBO 77, PBO z/n, BAH 89, BAH 87, BAH 89, 5p, 5P
Barbouquet	""	way	50041925	highway	residential	-68.8809349	12.1231082	22	0.2	Barbouquet	Curaçao	""	Curaçao	The Netherlands	nl	Barbouquet, Curaçao, Curaçao, Nederland	-68.8810277	12.1226959	-68.8808422	12.1235206	""	""	5A, 9, 41, nst 41, 60, 11, 23, 20, 25
Barbouguet	""	node	3196410962	place	neighbourhood	-68.8798927	12.1199254	22	0.2	""	Curaçao	""	Curaçao	The Netherlands	nl	Barbouguet, Curaçao, Curaçao, Nederland	-68.8798927	12.1199254	-68.8798927	12.1199254	""	""	""
Barber	""	way	374347321	highway	residential	-69.0698958	12.2800251	22	0.2	Barber	Curaçao	""	Curaçao	The Netherlands	nl	Barber, Curaçao, Curaçao, Nederland	-69.0735279	12.2753679	-69.0682184	12.2837105	""	""	
Barber Kaya B	""	way	58057078	highway	residential	-69.0810701	12.2853149	22	0.2	Barber Kaya B	Curaçao	""	Curaçao	The Netherlands	nl	Barber Kaya B, Curaçao, Curaçao, Nederland	-69.0811874	12.2848991	-69.0806957	12.2858668	""	""	
Barbara Resort	""	way	99595139	multiple	residential,tertiary	-68.8465707	12.0645381	22	0.2	""	Curaçao	""	Curaçao	The Netherlands	nl	Barbara Resort, Curaçao, Curaçao, Nederland	-68.8509173	12.0611493	-68.8395968	12.0687540	""	""	
Barbadosweg	""	way	96642168	highway	residential	-68.9379495	12.1475265	22	0.2	Barbadosweg	Curaçao	""	Curaçao	The Netherlands	nl	Barbadosweg, Curaçao, Curaçao, Nederland	-68.9381046	12.1467562	-68.9367557	12.1490010	""	""	
Barbadosweg	""	way	25591583	highway	residential	-70.0223524	12.5184410	22	0.2	Barbadosweg	Aruba	""	Aruba	The Netherlands	nl	Barbadosweg, Aruba, Aruba, Nederland	-70.0223689	12.5177621	-70.0223476	12.5191201	""	""	BAD 6, DOM 4 A, DOM 4 G, DOM 4 J, BAD 4, BAD 3, DOM 4 H, DOM 6, BAD 10, BAD 7, BAD 8, BAD 7 A, BAD 5, BAD 2, DOM 14, DOM 4 B, DOM 4 D, DOM 4 B, DOM 4 B, DOM 4 F, DOM 4 I, DOM 5 A, DOM 5, DOM 7, CGC 218 A, DOM 4 C, DOM 4 J, DOM 9 A, BAD 1
Barba di Yoncumanstraat	""	way	25568515	highway	residential	-70.0305262	12.5316507	22	0.2	Barba di Yoncumanstraat	Aruba	""	Aruba	The Netherlands	nl	Barba di Yoncumanstraat, Aruba, Aruba, Nederland	-70.0312144	12.5315075	-70.0298380	12.5317940	""	""	BAJ 11, BAJ 6, BAJ 3, SCT 27, BAJ 8, BAJ 10, BAJ 7, BAJ 9, BAJ 5, BAJ 5, BAJ 2, BAJ 4
Baraltwijk	""	way	328490246	highway	residential	-68.9483956	12.1151231	22	0.2	Baraltwijk	Curaçao	""	Curaçao	The Netherlands	nl	Baraltwijk, Curaçao, Curaçao, Nederland	-68.9489066	12.1147068	-68.9478980	12.1151781	""	""	3, 3
Barahonaweg	""	way	96642213	highway	residential	-68.9320078	12.1440442	22	0.2	Barahonaweg	Curaçao	""	Curaçao	The Netherlands	nl	Barahonaweg, Curaçao, Curaçao, Nederland	-68.9320400	12.1434180	-68.9319755	12.1446705	""	""	
Baracudastraat	""	way	108342548	highway	residential	-68.9132044	12.0960771	22	0.2	Baracudastraat	Curaçao	""	Curaçao	The Netherlands	nl	Baracudastraat, Curaçao, Curaçao, Nederland	-68.9132998	12.0958477	-68.9131090	12.0963066	""	""	
Bankwerkersweg	""	way	26972960	highway	residential	-68.9098777	12.1055444	22	0.2	Bankwerkersweg	Curaçao	""	Curaçao	The Netherlands	nl	Bankwerkersweg, Curaçao, Curaçao, Nederland	-68.9108593	12.1054443	-68.9042484	12.1072801	""	""	17, 7, 16, 15, 27, 40, 42, 31, 35, 12, 9, 11, 14, 2, 10, 21, 37, 60, 1, 32, 39, 33, 29, 23, 18, 13, 19, 20, 22
Banckertlaan	""	way	96987436	highway	residential	-68.9138286	12.1410479	22	0.2	Banckertlaan	Curaçao	""	Curaçao	The Netherlands	nl	Banckertlaan, Curaçao, Curaçao, Nederland	-68.9139244	12.1406696	-68.9137327	12.1414262	""	""	
Bananaweg	""	way	139634015	highway	residential	-68.8935679	12.1043118	22	0.2	Bananaweg	Curaçao	""	Curaçao	The Netherlands	nl	Bananaweg, Curaçao, Curaçao, Nederland	-68.8937982	12.1033068	-68.8933190	12.1053120	""	""	6, 9, 4a, 2, 7, 11
Balsamostraat	""	way	25568598	highway	residential	-70.0324078	12.5331905	22	0.2	Balsamostraat	Aruba	""	Aruba	The Netherlands	nl	Balsamostraat, Aruba, Aruba, Nederland	-70.0331497	12.5331501	-70.0321552	12.5346860	""	""	BAS 1 B, BAS 2 C, BAS 4, BAS 6, ALO 5, ALO 5, BAS 2 A, BAS 2 B, BAS 2 D, BAS 2, BAS 3 A, SIS 21, SIS 23, BAS 1 A, BAS 3 B, BAS 1, BAS 3
Balkanweg	""	way	97831546	highway	residential	-68.9524216	12.1232256	22	0.2	Balkanweg	Curaçao	""	Curaçao	The Netherlands	nl	Balkanweg, Curaçao, Curaçao, Nederland	-68.9534781	12.1229959	-68.9513940	12.1235493	""	""	
Balataweg	""	way	97726271	highway	residential	-68.9430583	12.1522823	22	0.2	Balataweg	Curaçao	""	Curaçao	The Netherlands	nl	Balataweg, Curaçao, Curaçao, Nederland	-68.9441890	12.1506469	-68.9423763	12.1539118	""	""	20, 20, 6, 1, 3, 5
Balashiweg	""	way	364768237	highway	residential	-68.9586117	12.1190871	22	0.2	Balashiweg	Curaçao	""	Curaçao	The Netherlands	nl	Balashiweg, Curaçao, Curaçao, Nederland	-68.9595812	12.1184769	-68.9581386	12.1191822	""	""	6, 6, 13, 1, 8
Balashi W.E.B.	""	way	30287384	highway	residential	-69.9778493	12.4734510	22	0.2	Balashi W.E.B.	Aruba	""	Aruba	The Netherlands	nl	Balashi W.E.B., Aruba, Aruba, Nederland	-69.9779212	12.4711555	-69.9763555	12.4753996	""	""	BAW 1, BAW 4, BAW 13, BAW 15, BAW 17, BAW 22, BAW 4, BAW, BAW 12, BAW 11, BAW 18, BAW 16, BAW 14, BAW 19, BAW 2, BAW 2, BAW 21, BAW 27, BAW 31, BAW 24, BAW 6, BAW 8, BAW 7, BAW 25, BAW Z/N, BAW 9, BAW, BAW 20, BAW 23, BAW 24 B, BAW 29, BAW 33, BAW 5, BAW Z/N
Balashi	""	way	30287268	multiple	residential,tertiary,tertiary_link	-69.9825299	12.4811357	22	0.2	""	Aruba	""	Aruba	The Netherlands	nl	Balashi, Aruba, Aruba, Nederland	-69.9835171	12.4771077	-69.9785581	12.4811357	""	""	BAH 67, BAH Z/N, BRC 5 H, BAH Z/N, BAH z/n, BAH z/n, BRC 11, BRC z/n, BAH 73, BAH 70, BAH Z/N, BRC 5 A, BAH 60 A, BAH 65, BAH 66, BAH Z/N, BAH, BRC 5, BAH Z/N, BAH Z/N, BAH Z/N, BAH z/n, BRC 5 B, BRC Z/N
Balaoestraat	""	way	108342495	highway	residential	-68.9074311	12.0935585	22	0.2	Balaoestraat	Curaçao	""	Curaçao	The Netherlands	nl	Balaoestraat, Curaçao, Curaçao, Nederland	-68.9087397	12.0927544	-68.9061958	12.0942325	""	""	34-36, 44, 46, 28, 8, 4, 16, 6
Balanderstraat	""	way	41116297	highway	residential	-70.0428965	12.5276261	22	0.2	Balanderstraat	Aruba	""	Aruba	The Netherlands	nl	Balanderstraat, Aruba, Aruba, Nederland	-70.0432143	12.5257944	-70.0428965	12.5278636	""	""	BAL 11, BAL 10, BAL 11 A, BAL 13 C, BAL 16, BAL 4, BAL 6, BAL 5, BAL 6 A, MAD 18 D, MAD 18 C, ARE 114 E, ARE 114 H, ARE 116 F, BAL 1, BAL 1 A, BAL 11 A, BAL 12, BAL 13 B, BAL 14, BAL 13 C, BAL 4 A, BAL 15 E, BAL 3, BAL 7, BAL, BAL, MAD 14 C, MAD 18, MAD 14 E, BAL 14 A, BAL 13, BAL 8, BAL 9, MAD 14 B, ARE 114 H, ARE 112, BAL 10 E
Bakval	""	way	378053439	place	neighbourhood	-70.0391312	12.5821790	22	0.2	""	Aruba	""	Aruba	The Netherlands	nl	Bakval, Aruba, Aruba, Nederland	-70.0423123	12.5798388	-70.0360985	12.5844813	""	""	""
Bakufal	""	way	95694151	multiple	residential,unclassified	-68.8865922	12.1318348	22	0.2	""	Curaçao	""	Curaçao	The Netherlands	nl	Bakufal, Curaçao, Curaçao, Nederland	-68.8885062	12.1304239	-68.8849712	12.1326610	""	""	
Bakufal	""	node	3196517097	place	neighbourhood	-68.8846574	12.1306414	22	0.2	""	Curaçao	""	Curaçao	The Netherlands	nl	Bakufal, Curaçao, Curaçao, Nederland	-68.8846574	12.1306414	-68.8846574	12.1306414	""	""	""
Bahamasweg	""	way	27115225	highway	residential	-68.9436141	12.1433288	22	0.2	Bahamasweg	Curaçao	""	Curaçao	The Netherlands	nl	Bahamasweg, Curaçao, Curaçao, Nederland	-68.9470729	12.1417505	-68.9422457	12.1468271	""	""	44, 57, 17
Baden Powellweg	""	way	30287305	multiple	residential,service	-68.9412196	12.1068232	22	0.2	""	Curaçao	""	Curaçao	The Netherlands	nl	Baden Powellweg, Curaçao, Curaçao, Nederland	-68.9421550	12.1044521	-68.9386275	12.1073557	""	""	1, 1, 1
Bacoenaweg	""	way	97831733	highway	residential	-68.9560054	12.1158922	22	0.2	Bacoenaweg	Curaçao	""	Curaçao	The Netherlands	nl	Bacoenaweg, Curaçao, Curaçao, Nederland	-68.9567669	12.1147758	-68.9536792	12.1178071	""	""	
Bacobaweg	""	way	27119104	highway	residential	-68.8931606	12.1052767	22	0.2	Bacobaweg	Curaçao	""	Curaçao	The Netherlands	nl	Bacobaweg, Curaçao, Curaçao, Nederland	-68.8939489	12.1051147	-68.8923747	12.1054500	""	""	10, 14, 12
Bacobastraat	""	way	30274287	highway	residential	-70.0232132	12.5161932	22	0.2	Bacobastraat	Aruba	""	Aruba	The Netherlands	nl	Bacobastraat, Aruba, Aruba, Nederland	-70.0239397	12.5160091	-70.0224295	12.5162351	""	""	BA 9, BA 13, RO 10, BA 1, BA 5, BA 7, BA 11, BA 17, AW 8, BA 15, BA 6, BA 3, RO 16
Bachstraat	""	way	41112370	highway	residential	-70.0313627	12.5154531	22	0.2	Bachstraat	Aruba	""	Aruba	The Netherlands	nl	Bachstraat, Aruba, Aruba, Nederland	-70.0323521	12.5152264	-70.0303078	12.5154830	""	""	BEA 17, BAC 9, BAC 7, BAC 3, SCR 12, BAC 5, BAC 2, BAC 4, BAC 8, BAC 6, BAC 5
Bachaqueroweg	""	way	492960136	highway	residential	-68.9238150	12.1486652	22	0.2	Bachaqueroweg	Curaçao	""	Curaçao	The Netherlands	nl	Bachaqueroweg, Weis Afo, Curaçao, Curaçao, Nederland	-68.9241183	12.1486033	-68.9234719	12.1486882	""	""	2, 3-A, 1-A, 1, 3, 4, 6, 5
Babijn	""	way	30165623	multiple	residential,secondary,track	-69.9956464	12.5410649	22	0.2	""	Aruba	""	Aruba	The Netherlands	nl	Babijn, Aruba, Aruba, Nederland	-69.9978628	12.5387028	-69.9931386	12.5469125	""	""	BAB Z/N, BAB 16 A, BAB 16 B, BAB 16, BAB 20 C, BAB 17 E, BAB 20 A, BAB 18 C, BAB 20 E, BAB 18, BAB 21 E, BAB 21 H, BAB 21 G, BAB 21 I, BAB 21 K, BAB 21 K, BAB 21, BAB 26, BAB 24 B, BAB 28, BAB 28 B, BAB 34 B, BAB 34 A, BAB 34 C, BAB 34 D, BAB 34 F, BAB 38 G, BAB 38 C, BAB 4 B, BAB 4 C, BAB 4 L, BAB 4 J, BAB 44, BAB 45, BAB 5, BAB 4 K, BAB 54, BAB 6 A, BAB 6 C, BAB 6 G, BAB 6 J, BAB 6 D, BAB 60, BAB 6, BAB 64, BAB 72, BAB 7, BAB 78, BAB Z/N, BAB Z/N, BAB Z/N, BAB, BAB, BAB, BAB, BAB 13, BAB 20, BAB 21 B, BAB 21 D, BAB 32, BAB 34 E, BAB 34 H, BAB 34, BAB 4, BAB 47 B, BAB 64 A, BAB 78 A, BAB 74, BAB 16 C, BAB 16 E, BAB 17 E, BAB 22 A, BAB 24, BAB 34, BAB 38 B, BAB 4 H, BAB 4 G, BAB 4 A, BAB 4 I, BAB 6 E, BAB 6 H, BAB Z/N, BAB Z/N, BAB, TAM 37 C, TAM, BAB 21 C, BAB 21 F, BAB 21 J, BAB 21 M, BAB 36, BAB 38 H, BAB 38 M, BAB 38, BAB 40, BAB 46, BAB 42, BAB 49, BAB 47, BAB 54 A, BAB 54 B, BAB 56, BAB 58, BAB 66, BAB 62, BAB z/n, BAB 34 D, BAB 4 D, BAB 62 A, BAB, PRA, BAB, 49, BAB 18 B, BAB 30
Baaimaolaweg	""	way	26954037	highway	residential	-68.9166596	12.1116631	22	0.2	Baaimaolaweg	Curaçao	""	Curaçao	The Netherlands	nl	Baaimaolaweg, Curaçao, Curaçao, Nederland	-68.9174200	12.1116486	-68.9159181	12.1117661	""	""	
